Citra,LuasInti,KelilingInti,SolidityInti,GranularityInti,CircularityInti,RerataRInti,RerataGInti,RerataBInti,EntropiInti,EnergiInti,KontrasInti,HomogenitasInti,LuasSitoplasma,KelilingSitoplasma,SoliditySitoplasma,GranularitySitoplasma,CircularitySitoplasma,RerataRSitoplasma,RerataGSitoplasma,RerataBSitoplasma,EntropiSitoplasma,EnergiSitoplasma,KontrasSitoplasma,HomogenitasSitoplasma,LuasNormalInti,KelilingNormalInti,Eccentricity,LIperLP ,KIperKP
Limfoblas,191050,5481,0.311074,114.121765,0.079917,97.657021,3.84374,63.01054,1.344587,0.331652,42.461346,0.838569,244621,7773,0.299891,74.704956,0.050878,27.343622,16.574759,21.992674,0.510774,0.771044,174.253708,0.932543,0.423453,2.025499,0.595459,0.781004,0.705133
Limfoblas,152113,4230,0.32306,109.889847,0.106831,107.851913,3.46782,69.759056,1.478725,0.258123,52.437553,0.818298,173536,6843,0.321629,57.467842,0.04657,15.651707,9.861765,13.060956,0.337349,0.858528,231.340958,0.953328,0.491661,1.90027,0.905531,0.87655,0.61815
Limfoblas,162579,4188,0.326903,107.747093,0.116483,148.754471,5.590848,98.938507,1.939314,0.118157,88.905602,0.730824,170573,4500,0.328743,39.599228,0.105851,7.169866,4.96188,6.452394,0.176849,0.928689,237.478653,0.972629,0.657352,2.104523,0.873253,0.953134,0.930667
Limfoblas,136233,4239,0.320674,114.703873,0.095272,132.359863,7.787211,94.461868,1.835797,0.182079,71.832756,0.73994,165141,5043,0.326423,74.366844,0.081599,27.599056,17.419958,23.600933,0.530455,0.764401,238.8871,0.927252,0.5721,2.171619,0.783018,0.82495,0.840571
Limfoblas,242531,6945,0.319076,114.526505,0.063188,129.713928,4.726051,91.394958,1.710406,0.190691,55.713482,0.756016,306845,6342,0.328336,82.649742,0.095869,34.551453,18.76885,26.928028,0.637063,0.717346,173.370789,0.911837,0.562965,2.644707,0.664695,0.790402,1.09508
Limfoblas,132649,5724,0.301423,116.581528,0.050876,119.008545,3.442342,81.546173,1.504975,0.238464,74.836716,0.797435,160456,4884,0.321803,71.794464,0.084531,24.841219,12.641476,19.718395,0.496471,0.788398,227.57605,0.927972,0.510858,2.805882,0.807567,0.8267,1.17199
Limfoblas,211644,5139,0.321481,112.0429,0.100707,128.910339,2.980902,85.542572,1.586396,0.186203,49.473534,0.796986,242598,5922,0.327698,63.779247,0.086928,19.225725,10.67262,15.063775,0.387271,0.833577,172.167587,0.947637,0.570652,2.109606,0.814147,0.872406,0.867781
Limfoblas,130023,7161,0.304553,114.4842,0.031863,100.782188,1.458567,66.765144,1.302238,0.314311,49.727959,0.836223,192138,5349,0.322661,94.567574,0.084387,48.518669,23.465532,37.092682,0.905727,0.617446,206.145554,0.871532,0.437349,3.281852,0.558342,0.676717,1.338755
Limfoblas,98133,3198,0.323282,112.27182,0.120578,114.298721,3.301493,67.68856,1.487312,0.239907,76.226746,0.808842,104211,3576,0.317848,39.319355,0.102407,7.045887,4.383928,5.902724,0.171781,0.929993,209.417374,0.973261,0.509962,1.821185,0.752841,0.941676,0.894295
Limfoblas,183897,5301,0.319021,112.020554,0.082237,104.246521,0.992707,67.452454,1.273737,0.287078,29.256855,0.850349,222300,7062,0.323014,67.688011,0.056014,22.169386,10.854486,17.665575,0.452641,0.808432,152.772141,0.93627,0.464883,2.106916,0.83173,0.827247,0.750637
Limfoblas,141128,4197,0.319992,114.327095,0.10068,131.733521,4.90731,86.88665,1.709355,0.184034,59.368275,0.758775,160033,4944,0.30897,61.330116,0.082274,17.637121,9.7873,13.459361,0.362719,0.845335,198.16127,0.948043,0.571183,2.092223,0.731821,0.881868,0.848908
Limfoblas,141216,3768,0.329666,107.957397,0.124989,135.715683,3.54806,76.985916,1.781566,0.149046,71.597427,0.764322,146859,3813,0.329732,33.922611,0.126934,5.36301,3.336113,4.515199,0.144145,0.943894,198.443939,0.976501,0.614308,1.964546,0.877505,0.961575,0.988198
Limfoblas,165007,4119,0.329007,108.421776,0.122216,136.100967,3.514828,88.961441,1.729009,0.151318,60.486942,0.781778,171131,4158,0.329612,32.719364,0.124385,4.987265,2.778516,3.991733,0.132084,0.948129,160.903915,0.979131,0.612814,1.984104,0.862216,0.964215,0.99062
Limfoblas,236339,6435,0.319969,113.233528,0.071721,132.364441,4.467933,94.607147,1.730905,0.176124,62.525566,0.776135,296622,5823,0.326953,82.903572,0.109931,34.54213,20.49633,28.087584,0.63568,0.719182,194.247528,0.916122,0.580828,2.521552,0.839404,0.796768,1.105101
Limfoblas,234593,6300,0.322701,115.607475,0.074275,124.309151,4.258757,89.384697,1.607279,0.214609,53.506004,0.780807,313905,7197,0.328194,90.062569,0.076156,42.348724,25.413618,34.211468,0.751266,0.663871,201.474228,0.895993,0.536924,2.382753,0.751856,0.747338,0.875365
Limfoblas,183587,4824,0.325109,111.738579,0.099137,120.126358,3.33508,74.878128,1.620186,0.213725,51.058018,0.781042,225607,5007,0.327809,75.603897,0.113086,28.249865,15.924937,22.021591,0.542789,0.762848,182.195969,0.925421,0.537401,2.063302,0.900921,0.813747,0.963451
Limfoblas,174337,4839,0.323762,113.083931,0.09356,117.425705,2.906432,73.317451,1.55696,0.230209,59.010635,0.799774,205603,5655,0.325285,66.286362,0.080793,21.101414,13.141761,17.81369,0.431365,0.81557,204.78714,0.93846,0.519881,2.083979,0.838449,0.84793,0.855703
Limfoblas,70046,5736,0.305175,105.690262,0.026753,93.833244,0.552332,48.441753,1.269546,0.307078,34.698044,0.835623,101510,4245,0.318604,87.251801,0.070789,43.27264,13.275768,28.918318,0.877786,0.629965,174.448822,0.865875,0.4425,3.598494,0.732102,0.69004,1.351237
Limfoblas,172566,6168,0.313716,109.905983,0.057,110.666771,1.373089,71.742043,1.424301,0.24533,37.57148,0.818867,195048,7242,0.313499,54.303089,0.046734,14.378816,5.591513,10.618819,0.324821,0.86476,136.022476,0.954007,0.504458,2.542457,0.391466,0.884736,0.851698
Limfoblas,232389,5673,0.320974,102.699432,0.09074,149.521042,1.347623,93.808159,1.708585,0.106389,34.449585,0.772272,257614,9042,0.307627,58.199581,0.039596,16.40308,6.920265,12.29857,0.356351,0.84937,160.522614,0.947742,0.680479,2.426433,0.853333,0.902082,0.627405
Limfoblas,263440,9711,0.311098,111.501335,0.035105,127.014229,1.776138,85.452515,1.520101,0.190403,47.080002,0.798225,327945,11613,0.31824,78.862999,0.030558,31.565784,13.248693,22.956644,0.589221,0.733395,172.767395,0.916979,0.56556,3.557143,0.708311,0.803305,0.836218
Limfoblas,151397,4455,0.317692,107.744675,0.095859,126.69088,1.305447,85.27787,1.513612,0.17779,39.592754,0.811721,176206,6516,0.315478,64.544296,0.052152,20.787508,10.698216,17.368452,0.453414,0.809394,208.191635,0.935061,0.58142,2.17955,0.594944,0.859205,0.683702
Limfoblas,106655,3387,0.330381,111.478256,0.116832,148.666183,6.421716,112.984093,1.840315,0.130612,101.863121,0.744915,111674,3777,0.329262,38.617699,0.098371,6.674055,4.190376,6.204988,0.167744,0.931189,270.150909,0.972217,0.640805,2.075368,0.919452,0.955057,0.896743
Limfoblas,143081,4971,0.319914,114.161217,0.072762,103.000114,7.807544,80.419159,1.481649,0.301789,51.139576,0.795329,175458,5997,0.301718,68.622147,0.061308,23.045902,13.319702,19.271357,0.436675,0.800558,184.742203,0.945585,0.449265,2.201506,0.547524,0.815472,0.828914
Limfoblas,270935,6918,0.318859,108.933022,0.07114,127.103119,2.137024,86.992043,1.606871,0.180049,34.255253,0.795512,331459,8145,0.322781,74.052032,0.062785,28.461512,14.264666,21.674917,0.560326,0.752216,151.221222,0.9265,0.577454,2.524817,0.89115,0.817401,0.849355
Limfoblas,136718,5424,0.310132,107.972321,0.058398,113.720123,1.401363,70.937515,1.426582,0.224798,39.248035,0.821059,160033,5616,0.307945,62.713585,0.063762,19.679518,8.063658,14.908297,0.429764,0.81985,150.363098,0.936161,0.526764,2.648438,0.630571,0.854311,0.965812
Limfoblas,143193,5907,0.314336,107.84903,0.05157,126.706177,1.288253,76.01841,1.515648,0.177113,40.629967,0.799509,164376,7401,0.303332,62.226231,0.037711,19.199951,7.06341,13.436996,0.431775,0.822426,174.035507,0.934985,0.580891,2.97432,0.882008,0.871131,0.798135
Limfoblas,261623,6426,0.31683,115.275597,0.079617,119.965279,5.086819,91.864487,1.522168,0.23095,47.552071,0.792807,349076,12003,0.324133,86.228897,0.030447,39.517586,22.099485,31.923143,0.695475,0.675135,223.513062,0.910655,0.520455,2.265867,0.802948,0.749473,0.535366
Limfoblas,214275,5349,0.319943,112.194069,0.09411,139.162704,6.309281,104.943512,1.753621,0.156403,65.7714,0.763741,241993,7164,0.325155,60.201431,0.059252,17.54269,10.955446,14.959486,0.354499,0.841667,224.836227,0.953547,0.606685,2.249369,0.799166,0.885459,0.74665
Limfoblas,171823,4524,0.323491,112.078629,0.105498,137.798782,5.680124,103.76812,1.707819,0.159817,84.540115,0.761752,204923,14328,0.307067,71.712906,0.012544,25.668318,19.740786,24.117912,0.495013,0.769084,495.861084,0.934566,0.602634,2.112045,0.580115,0.838476,0.315745
Limfoblas,217935,5448,0.319733,107.444801,0.09227,142.144913,6.084738,103.755157,1.797882,0.1341,73.049873,0.758846,245738,6852,0.324025,59.745216,0.065773,17.748857,11.273792,14.949633,0.360068,0.836428,216.26207,0.95354,0.637183,2.328205,0.803582,0.886859,0.795096
Limfoblas,209570,5391,0.322656,107.404297,0.090615,121.267159,1.809,78.364891,1.498992,0.194544,37.260452,0.811425,229543,5835,0.323295,49.64716,0.084721,11.785666,5.749534,9.403794,0.266113,0.889576,129.284515,0.961718,0.56144,2.20581,0.867802,0.912988,0.923907
Limfoblas,140400,5487,0.306118,107.268997,0.058601,109.528183,2.005441,65.670609,1.455996,0.238709,45.394321,0.812609,162237,6738,0.303977,59.083492,0.044905,17.339386,8.17869,12.8972,0.385291,0.838402,179.835617,0.942269,0.511364,2.60789,0.65218,0.865401,0.814337
Limfoblas,211228,5187,0.323543,105.8088,0.098657,124.589378,1.539429,75.808037,1.547712,0.176767,34.756233,0.803829,233027,6711,0.320356,51.510242,0.065019,12.989169,6.341869,9.946613,0.298544,0.876669,138.834045,0.956776,0.582001,2.152282,0.861733,0.906453,0.77291
Limfoblas,236177,8106,0.305745,113.667244,0.045168,106.859955,2.862545,77.865982,1.388124,0.2808,45.106327,0.823218,307852,9033,0.32174,79.479836,0.047412,32.355145,15.488195,24.708357,0.596665,0.728467,158.261993,0.920109,0.469868,2.858251,0.590555,0.767177,0.897376
Limfoblas,162695,4935,0.325739,109.952248,0.083948,110.56546,2.25126,75.610054,1.408608,0.246915,36.318405,0.821511,210368,5652,0.327647,79.262161,0.082753,32.928329,15.491843,25.43914,0.622983,0.719967,149.72406,0.915216,0.503824,2.170185,0.704034,0.773383,0.873142
Limfoblas,121562,6132,0.306738,95.306145,0.040626,110.414162,3.37518,76.739502,1.613878,0.180652,61.207104,0.775854,150701,6528,0.322424,65.373459,0.044439,26.042812,14.380563,20.918407,0.622725,0.731013,237.534851,0.908481,0.57449,3.332609,0.747415,0.806644,0.939338
Limfoblas,188758,5454,0.325191,95.586838,0.079742,94.00959,2.254556,66.507339,1.35414,0.258286,31.311686,0.825437,245603,14928,0.30476,68.378647,0.01385,28.481756,17.517416,23.91522,0.63106,0.714698,261.555756,0.916397,0.49281,2.200969,0.653914,0.768549,0.365354
Limfoblas,236254,8595,0.3126,101.512367,0.040188,108.703026,3.630471,77.117905,1.526234,0.217267,39.801693,0.796061,281940,9786,0.303985,60.960655,0.036996,20.610401,11.012093,16.597813,0.466762,0.796096,162.057129,0.937196,0.534995,3.199925,0.555968,0.837958,0.878296
Limfoblas,157536,8898,0.300445,107.695251,0.025004,119.031845,14.365609,92.321716,1.834528,0.197897,104.259529,0.707475,204878,8190,0.322485,79.32032,0.038383,35.20026,19.917112,29.242109,0.687949,0.684896,293.101074,0.905167,0.551423,4.161833,0.787776,0.768926,1.086447
Limfoblas,133716,7737,0.303302,107.119514,0.02807,107.214813,15.254267,85.272652,1.696059,0.245004,95.875893,0.726572,172391,7305,0.303024,74.047417,0.040596,30.396858,17.833132,25.337267,0.626551,0.719624,293.906586,0.912845,0.501372,3.744918,0.917555,0.775655,1.059138
Limfoblas,118933,5364,0.308591,109.254852,0.051944,116.7472,16.204046,93.91658,1.818155,0.214081,101.814041,0.707269,156109,9570,0.305095,79.271255,0.02142,35.293503,22.956224,31.132366,0.692885,0.681676,395.067657,0.903367,0.534089,2.841102,0.935859,0.761859,0.560502
Limfoblas,125395,4119,0.321032,112.698235,0.092877,125.53775,10.377814,96.799416,1.776695,0.19696,86.220039,0.720841,138920,5859,0.314197,52.560028,0.050854,13.222916,8.402397,11.371256,0.294181,0.874313,284.806641,0.955944,0.554514,2.16334,0.824456,0.902642,0.703021
Limfoblas,112663,3567,0.326727,106.189629,0.111272,111.444977,2.559418,65.635872,1.543823,0.224339,45.898491,0.801158,124116,4023,0.325298,47.591915,0.096369,11.177672,6.046093,9.011339,0.280485,0.888143,168.926071,0.955514,0.525713,1.926026,0.595495,0.907723,0.886652
Limfoblas,138052,3852,0.328716,111.252975,0.116918,120.573753,2.743181,77.526672,1.577741,0.210474,44.863514,0.801718,151450,4905,0.326857,48.981739,0.079104,11.481652,6.28742,9.363264,0.275157,0.890269,177.293365,0.957985,0.541329,1.906931,0.876024,0.911535,0.785321
Limfoblas,151876,5559,0.318617,108.108757,0.06176,134.041061,6.598062,94.270767,1.836125,0.153876,72.136467,0.734309,172714,8544,0.310005,60.571381,0.029731,18.216736,10.188593,15.279603,0.404229,0.828791,302.157806,0.937935,0.60712,2.776723,0.858996,0.87935,0.650632
Limfoblas,173975,4647,0.326951,103.21386,0.10124,135.947754,1.559885,84.560478,1.638882,0.135844,39.163212,0.777827,189875,6771,0.319813,51.158813,0.052044,12.662784,6.606527,10.18717,0.305757,0.878344,207.441055,0.953618,0.635697,2.21708,0.669253,0.916261,0.686309
Limfoblas,253786,10452,0.316288,109.979179,0.029193,126.957909,3.363222,85.272247,1.631602,0.183312,59.236961,0.773017,311340,9483,0.319128,75.578804,0.043506,29.134016,12.865698,20.814892,0.56693,0.74851,172.972748,0.919109,0.572245,3.923424,0.978816,0.815141,1.102183
Limfoblas,134648,5049,0.308673,98.96666,0.066374,103.296867,2.305901,66.658325,1.479208,0.227522,42.736683,0.798353,172375,7044,0.316362,71.171455,0.043656,29.412682,13.356213,21.761572,0.609358,0.719183,158.773773,0.914159,0.522795,2.487192,0.739636,0.781134,0.71678
Limfoblas,98604,4551,0.322479,91.017349,0.059826,105.15715,2.282044,70.923889,1.553031,0.181185,42.635738,0.784666,107154,3336,0.32734,39.514603,0.120995,9.025084,3.162015,7.172679,0.254692,0.892399,111.421272,0.958989,0.574281,2.744873,0.861669,0.920208,1.364209
Limfoblas,153916,4773,0.324964,110.099426,0.084901,128.292328,5.387024,87.446236,1.720394,0.179073,54.222462,0.760179,178651,6897,0.319682,64.852356,0.047195,20.712715,11.59313,17.087856,0.412064,0.814591,212.807693,0.944943,0.57697,2.310261,0.656544,0.861546,0.69204
Limfoblas,195264,4836,0.326509,107.750328,0.10492,154.246735,9.758148,118.896469,1.990191,0.108259,80.886719,0.691135,211636,6492,0.3241,51.204483,0.063102,12.470747,8.201509,10.899811,0.277175,0.882152,253.13382,0.96095,0.672883,2.240964,0.716881,0.922641,0.744917
Limfoblas,120903,4827,0.31095,116.820061,0.065207,127.193947,20.212927,104.532364,1.895827,0.206123,113.64061,0.694219,158386,8916,0.317047,85.714836,0.025037,38.309254,27.084791,34.599731,0.686893,0.680299,448.481628,0.905841,0.542987,2.556674,0.938412,0.763344,0.541386
Limfoblas,146282,5346,0.315132,117.637543,0.06432,127.346466,13.274684,99.677254,1.813773,0.209466,104.374695,0.719116,177188,7377,0.30445,73.192947,0.040915,26.159977,17.340229,22.455885,0.498003,0.775112,334.844788,0.931419,0.540057,2.567723,0.932835,0.825575,0.724685
Limfoblas,147300,5211,0.311094,115.446869,0.068166,129.240601,19.720936,106.074486,1.904777,0.19426,99.131729,0.690405,176296,6987,0.321516,71.238472,0.045381,24.966816,15.972337,21.686176,0.45836,0.783586,301.569611,0.937996,0.556736,2.53207,0.656723,0.835527,0.745814
Limfoblas,154291,7836,0.301988,116.422966,0.031576,125.760826,16.997747,99.548035,1.850196,0.209121,124.852409,0.705515,208045,5628,0.326907,90.342339,0.082539,43.401501,26.341295,35.93401,0.758645,0.65022,294.413086,0.896976,0.539063,3.661682,0.777465,0.741623,1.392324
Limfoblas,124592,6018,0.311131,98.771751,0.043231,120.178162,5.003532,84.25856,1.700504,0.162086,71.313759,0.768016,152051,6711,0.321495,66.905441,0.042425,26.006392,15.384571,21.340862,0.591395,0.741897,261.610901,0.918475,0.597908,3.295728,0.757405,0.819409,0.896737
Limfoblas,141294,5340,0.315501,102.570976,0.062266,127.130234,8.684873,91.800316,1.861591,0.153956,75.176659,0.726148,171051,6393,0.321107,69.326019,0.052593,26.397001,15.904943,21.490625,0.541174,0.751658,226.050385,0.925722,0.607129,2.752577,0.50998,0.826034,0.835289
Limfoblas,151804,4101,0.329698,110.7295,0.113426,132.027023,4.730686,92.020287,1.729945,0.170104,60.785564,0.767837,161942,4968,0.328693,42.594563,0.082453,8.537423,5.126384,7.60176,0.210677,0.915462,197.772049,0.967557,0.588244,2.018209,0.789017,0.937397,0.825483
Limfoblas,96952,3918,0.32552,116.500923,0.079367,137.691177,16.052357,111.221886,1.951778,0.171102,110.560913,0.687346,110289,4038,0.325374,62.058662,0.084998,18.162025,11.562963,16.99382,0.389345,0.835514,332.646301,0.939828,0.583317,2.400735,0.818442,0.879072,0.970282
Limfoblas,199894,5487,0.325037,114.659576,0.083433,135.319672,4.811009,100.935829,1.635709,0.176185,68.504463,0.776702,228173,6624,0.319624,63.961586,0.065348,19.140924,10.95268,15.615443,0.383417,0.834309,213.073929,0.94693,0.582635,2.334894,0.857956,0.876063,0.828351
Limfoblas,147085,4557,0.323218,88.32946,0.089006,99.475418,3.010977,62.772942,1.536638,0.193178,26.111446,0.780083,167580,5682,0.320137,47.014732,0.065227,13.660515,7.046046,10.450649,0.369623,0.841488,114.496284,0.947348,0.561393,2.225098,0.808148,0.8777,0.802006
Limfoblas,184553,5031,0.316047,94.966965,0.091627,122.086967,2.353911,70.151688,1.661273,0.142515,34.634392,0.77457,214801,6903,0.317431,60.387978,0.056646,20.230925,11.169073,15.905128,0.48274,0.796985,174.263641,0.929246,0.625446,2.309917,0.63823,0.859181,0.728814
Limfoblas,146966,4752,0.321629,106.222664,0.081785,139.583023,6.032953,96.347412,1.881761,0.133532,79.232063,0.725067,157559,5553,0.316702,46.350365,0.064209,10.097277,5.558689,8.230462,0.240635,0.900848,229.044266,0.963165,0.635056,2.46729,0.85832,0.932768,0.855754
Limfoblas,174853,4545,0.329139,95.521797,0.106369,128.114746,2.481677,74.434242,1.699092,0.128289,31.808241,0.765125,185316,5184,0.329713,39.174492,0.086655,7.739331,3.614269,5.464561,0.215264,0.916103,145.711121,0.966569,0.645419,2.182997,0.886663,0.94354,0.876736
Limfoblas,138013,5007,0.318994,99.655144,0.069179,120.759766,3.025234,75.191238,1.622603,0.163805,44.820316,0.770061,160626,4686,0.327198,60.567486,0.091922,19.851387,9.431127,14.422712,0.452586,0.805204,146.152145,0.935392,0.596736,2.602391,0.513923,0.85922,1.068502
Limfoblas,229813,6255,0.318212,96.63356,0.073812,128.06691,2.536083,81.738548,1.644819,0.133619,35.424366,0.768779,261494,7131,0.326973,57.471291,0.064621,17.686811,9.463478,13.68002,0.421542,0.823609,152.30484,0.939765,0.639439,2.608424,0.94611,0.878846,0.877156
Limfoblas,138415,5961,0.313856,99.388817,0.04895,113.170799,3.270039,72.992233,1.548646,0.189233,49.611351,0.780986,171014,5046,0.327577,69.771378,0.084401,27.292164,12.846887,20.252916,0.588273,0.742391,157.501877,0.91568,0.566059,3.01365,0.620729,0.809378,1.181332
Limfoblas,155553,6438,0.309763,101.182709,0.047161,110.385719,3.507038,73.73391,1.55523,0.207357,46.73481,0.78089,199367,5757,0.326395,74.599243,0.075591,31.647858,15.851775,23.846357,0.657977,0.70854,162.609543,0.908044,0.544692,3.011225,0.583651,0.780234,1.118291
Limfoblas,148681,4941,0.316114,102.823669,0.076531,105.19371,4.598096,67.914932,1.521024,0.237478,41.38121,0.79744,188692,7665,0.307801,70.962784,0.040359,28.262005,18.73045,24.469835,0.595598,0.734375,236.338943,0.919585,0.512728,2.293872,0.569873,0.787956,0.644618
Limfoblas,160619,5430,0.312608,102.26387,0.068455,107.712029,4.765325,71.667557,1.542281,0.223754,45.608795,0.783704,213069,6705,0.317607,77.941193,0.059557,35.476971,21.195631,27.902315,0.72778,0.67764,205.975739,0.903366,0.527216,2.459239,0.65899,0.753836,0.809843
Limfoblas,157850,4740,0.321335,99.623352,0.088287,116.272018,5.821527,80.804802,1.711147,0.177825,44.185261,0.749666,197080,9237,0.319293,69.509148,0.029026,28.162674,18.130999,24.386654,0.632115,0.723288,273.359436,0.912533,0.578218,2.267943,0.834894,0.800944,0.513154
Limfoblas,110453,3579,0.329099,96.063812,0.108359,111.006668,2.604879,64.136398,1.552851,0.182374,35.702213,0.778044,117671,3705,0.328751,37.655617,0.107722,7.411109,3.265184,5.82031,0.208878,0.918251,126.849609,0.966717,0.574468,2.040479,0.880935,0.938659,0.965992
